,entryTenantText_l
8465,"('morosini', 100)"
8466,"('marin', 100)"
8467,"('giovannino', 62)"
8468,"('moroni', 100)"
8469,"('medici', 100)"
8470,"('morelli', 100)"
8471,"('basadonna', 100)"
8472,"('paulini', 100)"
8473,"('malipiero', 100)"
8474,"('gattinoni', 67)"
8475,"('gasparoni', 76)"
8476,"('bastian', 100)"
8477,"('francesconi', 69)"
8478,"('zane', 100)"
8479,"('mariani', 100)"
8480,"('nadal', 100)"
8481,"('savioni', 100)"
8482,"('segallini', 100)"
8483,"('marchiori', 100)"
8484,"('canella', 100)"
8485,"('beneficio', 73)"
8486,"('baldassari', 57)"
8487,"('zini', 100)"
8488,"('dario paulucci', 47)"
8489,"('pasquasi', 60)"
8490,"('nani', 86)"
8491,"('antoni', 67)"
8492,"('anna', 100)"
8493,"('tradonico', 61)"
8494,"('ferrari', 100)"
8495,"('costantini', 100)"
8496,"('antoni', 57)"
8497,"('da', 100)"
8498,"('francesconi', 69)"
8499,"('spinelli', 100)"
8500,"('nani', 86)"
8501,"('nani', 86)"
8502,"('dragano', 64)"
8503,"('dragano', 64)"
8504,"('mauro', 100)"
8505,"('mauro', 100)"
8506,"('mauro', 100)"
8507,"('albini', 100)"
8508,"('carlo', 100)"
8509,"('morelli', 100)"
8510,"('morelli', 100)"
8511,"('morelli', 100)"
8512,"('bossi', 100)"
8513,"('dorigo', 100)"
8514,"('donÃ\xa0', 100)"
8515,"('dalla valle', 60)"
8516,"('battistini', 54)"
8517,"('piero', 100)"
8518,"('battistini', 54)"
8519,"('giovannelli', 76)"
8520,"('pasqualin', 100)"
8521,"('acqua', 100)"
8522,"('michiel', 100)"
8523,"('negro', 100)"
8524,"('francesconi', 67)"
8525,"('alberghetti', 48)"
8526,"('francesconi', 67)"
8527,"('patriarcato', 55)"
8528,"('belli', 100)"
8529,"('belli', 100)"
8530,"('giovannino', 72)"
8531,"('piero', 100)"
8532,"('piero', 100)"
8533,"('berengo', 57)"
8534,"('calderari', 56)"
8535,"('michiel', 100)"
8536,"('coreggi', 52)"
8537,"('da', 100)"
8538,"('bonfandini gritti', 51)"
8539,"('locatelli', 100)"
8540,"('cristofoli', 62)"
8541,"('fabro', 100)"
8542,"('meneghetti', 64)"
8543,"('dalla', 100)"
8544,"('cortinovis', 62)"
8545,"('mazzoleni', 67)"
8546,"('francesconi', 62)"
8547,"('visetti', 100)"
8548,"('cornaro', 100)"
8549,"('zotti', 100)"
8550,"('salvi', 100)"
8551,"('battistiol', 45)"
8552,"('donÃ\xa0', 100)"
8553,"('mortadelli', 46)"
8554,"('barbolani', 52)"
8555,"('andrieli', 64)"
8556,"('meneghetti', 56)"
8557,"('meneghetti', 56)"
8558,"('contarini', 100)"
8559,"('nani', 86)"
8560,"('bonicelli', 100)"
8561,"('perini', 100)"
8562,"('perini', 100)"
8563,"('perini', 100)"
8564,"('ferrari', 100)"
8565,"('sabbioni', 64)"
8566,"('nani', 86)"
8567,"('nani', 86)"
8568,"('ercolani', 56)"
8569,"('nicola', 100)"
8570,"('nicola', 100)"
8571,"('nicola', 100)"
8572,"('nicola', 100)"
8573,"('colavella', 61)"
8574,"('colavella', 61)"
8575,"('da', 100)"
8576,"('da', 100)"
8577,"('da', 100)"
8578,"('ferri', 100)"
8579,"('nani', 86)"
8580,"('ramberti', 55)"
8581,"('carminati', 64)"
8582,"('colletti', 100)"
8583,"('zorzi', 100)"
8584,"('meneghetti', 50)"
8585,"('convento', 61)"
8586,"('giaccometti', 56)"
8587,"('battistiol', 54)"
8588,"('del', 100)"
8589,"('battistini', 56)"
8590,"('gatti', 100)"
8591,"('antoniassi', 80)"
8592,"('girardi', 100)"
8593,"('ballini', 100)"
8594,"('zanetti', 100)"
8595,"('colombo', 60)"
8596,"('nani', 86)"
8597,"('nani', 86)"
8598,"('antonini', 67)"
8599,"('nani', 86)"
8600,"('fabris', 100)"
8601,"('morelli', 100)"
8602,"('antoniassi', 62)"
8603,"('boldrini', 100)"
8604,"('da', 100)"
8605,"('mandelli', 100)"
8606,"('antonini', 100)"
8607,"('carlo', 100)"
8608,"('da', 100)"
8609,"('costantini', 100)"
8610,"('de', 100)"
8611,"('maggio', 100)"
8612,"('scaramella', 100)"
8613,"('antonini', 61)"
8614,"('cristofoli', 62)"
8615,"('cristofoli', 53)"
8616,"('mandelli', 100)"
8617,"('francesconi', 51)"
8618,"('gerlin', 57)"
8619,"('piero', 100)"
8620,"('piero', 100)"
8621,"('crovato', 100)"
8622,"('gatti', 100)"
8623,"('uccelli', 100)"
8624,"('di', 100)"
8625,"('de lorenzo', 100)"
8626,"('tagliapietra', 100)"
8627,"('riva', 100)"
8628,"('paulini', 100)"
8629,"('francesconi', 51)"
8630,"('francesconi', 51)"
8631,"('tron', 100)"
8632,"('altieri', 100)"
8633,"('malipiero', 62)"
8634,"('malipiero', 62)"
8635,"('malipiero', 62)"
8636,"('malipiero', 62)"
8637,"('zambelli', 100)"
8638,"('de lorenzo', 82)"
8639,"('domenichini', 69)"
8640,"('domenici', 73)"
8641,"('de lorenzo', 82)"
8642,"('bianchini', 100)"
8643,"('suzzi', 100)"
8644,"('visetti', 100)"
8645,"('nani', 86)"
8646,"('ferretti', 100)"
8647,"('ferretti', 100)"
8648,"('ferretti', 100)"
8649,"('ferretti', 100)"
8650,"('ferrari', 100)"
8651,"('ferrari', 100)"
8652,"('nani', 86)"
8653,"('francesconi', 67)"
8654,"('bortolini', 50)"
8655,"('nani', 86)"
8656,"('berlendis', 100)"
8657,"('coppo', 59)"
8658,"('donada', 100)"
8659,"('ongaro', 100)"
8660,"('fabro', 100)"
8661,"('carosi-cattarini', 44)"
8662,"('pratarol', 61)"
8663,"('pratarol', 61)"
8664,"('pratarol', 61)"
8665,"('bonomo', 100)"
8666,"('turra', 100)"
8667,"('donÃ\xa0', 100)"
8668,"('agostini', 70)"
8669,"('ambrosi', 100)"
8670,"('fondi', 100)"
8671,"('fondi', 100)"
8672,"('bernardini', 71)"
8673,"('piero', 100)"
8674,"('alessandrini', 69)"
8675,"('alessandrini', 69)"
8676,"('littino', 57)"
8677,"('pallavicino', 53)"
8678,"('margionoli', 59)"
8679,"('ambrosi', 100)"
8680,"('poloni', 100)"
8681,"('zuanne', 100)"
8682,"('gabriel', 100)"
8683,"('bortolini', 64)"
8684,"('pasqualin', 100)"
8685,"('belletata', 64)"
8686,"('pellegrini', 69)"
8687,"('stefani', 63)"
8688,"('bortolamiello', 62)"
8689,"('francesconi', 50)"
8690,"('domenici', 61)"
8691,"('domenici', 61)"
8692,"('luciali', 70)"
8693,"('angussola', 62)"
8694,"('balbi', 100)"
8695,"('giusti', 100)"
8696,"('carlo', 100)"
8697,"('martinoni', 100)"
8698,"('mazzarino', 62)"
8699,"('antonelli', 64)"
8700,"('carlo', 100)"
8701,"('simionato', 100)"
8702,"('cibellini', 52)"
8703,"('de luca', 100)"
8704,"('nani', 86)"
8705,"('donÃ\xa0', 100)"
8706,"('gritti', 100)"
8707,"('zuanne', 100)"
8708,"('caotorta', 100)"
8709,"('longhi', 100)"
8710,"('bernardini', 100)"
8711,"('ferrari', 100)"
8712,"('ferrari', 100)"
8713,"('martini', 100)"
8714,"('bonetti', 70)"
8715,"('mastini', 100)"
8716,"('mastini', 100)"
8717,"('mastini', 100)"
8718,"('mastini', 100)"
8719,"('mastini', 100)"
8720,"('nani', 86)"
8721,"('ferraresi', 55)"
8722,"('bellosello', 46)"
8723,"('zorzi', 100)"
8724,"('mastrosanto', 51)"
8725,"('negro', 100)"
8726,"('francesconi', 67)"
8727,"('alberghetti', 53)"
8728,"('francesconi', 67)"
8729,"('patriarcato', 55)"
8730,"('belli', 100)"
8731,"('belli', 100)"
8732,"('giovannino', 72)"
8733,"('piero', 100)"
8734,"('piero', 100)"
8735,"('berengo', 57)"
8736,"('calderari', 56)"
8737,"('michiel', 100)"
8738,"('seordigli', 57)"
8739,"('da', 100)"
8740,"('donÃ\xa0', 100)"
8741,"('segallini', 64)"
8742,"('galagan', 57)"
8743,"('giovannelli', 73)"
8744,"('nani', 86)"
8745,"('nani', 86)"
8746,"('francesconi', 77)"
8747,"('comina', 100)"
8748,"('domeneghini', 69)"
8749,"('dalla', 100)"
8750,"('donÃ\xa0', 100)"
8751,"('tomasi', 53)"
8752,"('garbato', 100)"
8753,"('mocenini', 59)"
8754,"('grassianceli', 55)"
8755,"('nadali', 100)"
8756,"('salvi', 100)"
8757,"('ruberti', 100)"
8758,"('venerando', 48)"
8759,"('morosini', 100)"
8760,"('vido', 100)"
8761,"('da', 100)"
8762,"('casa', 100)"
8763,"('francesconi', 41)"
8764,"('nani', 86)"
8765,"('franceschini', 100)"
8766,"('bosello', 100)"
8767,"('dettamanina', 56)"
8768,"('dettamanina', 56)"
8769,"('dettamanina', 56)"
8770,"('dettamanina', 56)"
8771,"('dettamanina', 56)"
8772,"('piero', 100)"
8773,"('piero', 100)"
8774,"('piero', 100)"
8775,"('sagredo', 100)"
8776,"('visetti', 100)"
8777,"('bertoli', 100)"
8778,"('nani', 86)"
8779,"('pasqualigo', 100)"
8780,"('centenari', 100)"
8781,"('artusi', 100)"
8782,"('artusi', 100)"
8783,"('pasquasi', 60)"
8784,"('costa', 100)"
8785,"('artusi', 100)"
8786,"('milesi', 100)"
8787,"('milesi', 100)"
8788,"('cristinelli', 100)"
8789,"('piero', 100)"
8790,"('meneghetti', 55)"
8791,"('gelma', 62)"
8792,"('bracchi', 67)"
8793,"('al', 100)"
8794,"('fanelli', 61)"
8795,"('fanelli', 61)"
8796,"('poletti', 100)"
8797,"('marchetti', 100)"
8798,"('marini', 100)"
8799,"('turchetto', 100)"
8800,"('carara', 100)"
8801,"('santi', 100)"
8802,"('borella', 100)"
8803,"('carosi-cattarini', 44)"
8804,"('giacomazzi', 50)"
8805,"('longo', 100)"
8806,"('martin', 100)"
8807,"('donzuane', 67)"
8808,"('toniollo', 64)"
8809,"('stropardo', 44)"
8810,"('stropardo', 44)"
8811,"('stropardo', 44)"
8812,"('antoniassi', 67)"
8813,"('gregorino', 64)"
8814,"('pellegrini', 100)"
8815,"('marcello', 100)"
8816,"('scarella', 100)"
8817,"('acqua', 100)"
8818,"('antoniassi', 67)"
8819,"('bonfandini gritti', 61)"
8820,"('baseggio', 100)"
8821,"('squadron', 100)"
8822,"('martini', 100)"
8823,"('astori', 100)"
8824,"('zambelli', 100)"
8825,"('antonini', 70)"
8826,"('francesconi', 71)"
8827,"('moro', 100)"
8828,"('venturi', 100)"
8829,"('doria', 100)"
8830,"('zambelli', 100)"
8831,"('giustinian', 54)"
8832,"('marchetti', 62)"
8833,"('giaccometti', 80)"
8834,"('olivieri', 100)"
8835,"('olivieri', 100)"
8836,"('lanfranchi', 71)"
8837,"('filippini', 62)"
8838,"('artusi', 100)"
8839,"('artusi', 100)"
8840,"('bianchi', 100)"
8841,"('balbi', 100)"
8842,"('borghesaleo', 100)"
8843,"('ercolani', 61)"
8844,"('gherardo', 50)"
8845,"('nani', 86)"
8846,"('maggio', 100)"
8847,"('caliari fantinelli', 56)"
8848,"('carlo', 100)"
8849,"('della', 100)"
8850,"('domenici', 67)"
8851,"('carrara', 100)"
8852,"('mazzoleni', 100)"
8853,"('carlo', 100)"
8854,"('battistini', 59)"
8855,"('antonini', 64)"
8856,"('capello', 100)"
8857,"('bortoleti', 60)"
8858,"('bertoldo', 100)"
8859,"('truzane', 56)"
8860,"('gasparoni', 52)"
8861,"('domenici', 64)"
8862,"('sanseverin', 60)"
8863,"('bertoldo', 100)"
8864,"('berlendis', 100)"
8865,"('zampieri', 100)"
8866,"('bon', 100)"
8867,"('bon', 100)"
8868,"('bon', 100)"
8869,"('peretti', 100)"
8870,"('piero', 100)"
8871,"('piero', 100)"
8872,"('tagliapietra', 100)"
8873,"('vio', 100)"
8874,"('seriman', 50)"
8875,"('cattaneo', 62)"
8876,"('giovannino', 56)"
8877,"('dal', 100)"
8878,"('baroni', 100)"
8879,"('battistini', 59)"
8880,"('antonini', 67)"
8881,"('frattina', 64)"
8882,"('pesaro', 100)"
8883,"('zanchi', 100)"
8884,"('steffani', 67)"
8885,"('pratarol', 61)"
8886,"('pratarol', 61)"
8887,"('pratarol', 61)"
8888,"('pavini', 100)"
8889,"('dalla', 100)"
8890,"('dalla', 100)"
8891,"('giacomuzzi', 64)"
8892,"('giacomuzzi', 64)"
8893,"('pisanelli', 62)"
8894,"('pisanelli', 62)"
8895,"('giusti', 100)"
8896,"('nani', 86)"
8897,"('di', 100)"
8898,"('gasparoni', 69)"
8899,"('guerra', 100)"
8900,"('ospizio', 100)"
8901,"('santorio', 70)"
8902,"('marinoni', 100)"
8903,"('carlo', 100)"
8904,"('rizzotti', 100)"
8905,"('giacomazzi', 70)"
8906,"('nani', 86)"
8907,"('nani', 86)"
8908,"('nani', 86)"
8909,"('nani', 86)"
8910,"('francescheti', 69)"
8911,"('giacomi', 74)"
8912,"('ancilotto', 67)"
8913,"('rugieri', 60)"
8914,"('de lorenzo', 82)"
8915,"('barbaro', 100)"
8916,"('valentini', 70)"
8917,"('urbani', 100)"
8918,"('nani', 86)"
8919,"('bozzi', 100)"
8920,"('giovannino', 53)"
8921,"('capolini', 50)"
8922,"('cannonici', 62)"
8923,"('domenici', 64)"
8924,"('nani', 86)"
8925,"('donÃ\xa0', 100)"
8926,"('franchini', 100)"
8927,"('pavini', 100)"
8928,"('nani', 86)"
8929,"('nadali', 100)"
8930,"('bastian', 100)"
8931,"('pezzi', 100)"
8932,"('poloni', 100)"
8933,"('franchi', 100)"
8934,"('domenici', 62)"
8935,"('singilara', 67)"
8936,"('bellino', 45)"
8937,"('comincioli', 67)"
8938,"('carlo', 100)"
8939,"('gisetti', 64)"
8940,"('tonioli', 64)"
8941,"('donÃ\xa0', 100)"
8942,"('antoni', 63)"
8943,"('gasparini', 100)"
8944,"('semitecolo', 100)"
8945,"('trevisan', 100)"
8946,"('pelegrini', 100)"
8947,"('di', 100)"
8948,"('nani', 86)"
8949,"('giacomazzi', 61)"
8950,"('antonini', 67)"
8951,"('moretti', 100)"
8952,"('battistini', 54)"
8953,"('nani', 86)"
8954,"('tonisto', 54)"
8955,"('nani', 86)"
8956,"('zilio', 100)"
8957,"('zorzi', 100)"
8958,"('antonini', 70)"
8959,"('michiel', 100)"
8960,"('michiel', 100)"
8961,"('pisani', 100)"
8962,"('giacomazzi', 67)"
8963,"('de lorenzo', 82)"
8964,"('angeli', 100)"
8965,"('maffei', 100)"
8966,"('cavanis', 100)"
8967,"('calzavara', 100)"
8968,"('catti', 100)"
8969,"('francesconi', 77)"
8970,"('antoni', 63)"
8971,"('peruzzi', 100)"
8972,"('dario paulucci', 62)"
8973,"(""dall'orzo"", 62)"
8974,"('zuanne', 100)"
8975,"('camposampiero', 64)"
8976,"('della', 100)"
8977,"('maistrorso', 55)"
8978,"('toniollo', 48)"
8979,"('colussi', 100)"
8980,"('bianchi', 100)"
8981,"('battistini', 56)"
8982,"('francesconi', 90)"
8983,"('paneghetti', 67)"
8984,"('tirabosco', 100)"
8985,"('angeloni', 100)"
8986,"('luca', 100)"
8987,"('angeli', 100)"
8988,"('nani', 86)"
8989,"('zuanne', 100)"
8990,"('montanari', 100)"
8991,"('cardinali', 62)"
8992,"('oglio', 100)"
8993,"('rossi', 100)"
8994,"('antoniassi', 47)"
8995,"('mander', 100)"
8996,"('franceschini', 67)"
8997,"('simonetti', 100)"
8998,"('zuanne', 100)"
8999,"('savoldello', 100)"
9000,"('bortolini', 62)"
9001,"('zuanne', 100)"
9002,"('zulian', 100)"
9003,"('antonini', 53)"
9004,"('torre', 100)"
9005,"('antonini', 62)"
9006,"('antonini', 62)"
9007,"('antonini', 62)"
9008,"('bortolamiello', 60)"
9009,"('bortolamiello', 60)"
9010,"('bottin', 100)"
9011,"('del', 100)"
9012,"('bordolo', 54)"
9013,"('pasqualini', 54)"
9014,"('tasso', 100)"
9015,"('beltrame', 100)"
9016,"('pellegrini', 100)"
9017,"('melchiori', 100)"
9018,"('casaroto', 50)"
9019,"('piero', 100)"
9020,"('nani', 86)"
9021,"('tasso', 100)"
9022,"('battistiol', 44)"
9023,"('nani', 86)"
9024,"('moro', 100)"
9025,"('martini', 100)"
9026,"('da', 100)"
9027,"('oglieni', 100)"
9028,"('dalla scala', 55)"
9029,"('dal', 100)"
9030,"('dal', 100)"
9031,"('vitalba', 100)"
9032,"('castellano', 48)"
9033,"('castellano', 50)"
9034,"('zuanne', 100)"
9035,"('di', 100)"
9036,"('sala', 100)"
9037,"('sala', 100)"
9038,"('sala', 100)"
9039,"('al', 100)"
9040,"('zorzi', 100)"
9041,"('vitturi', 100)"
9042,"('vitturi', 100)"
9043,"('vitturi', 100)"
9044,"('vitturi', 100)"
9045,"('aliprandi', 100)"
9046,"('dal', 100)"
9047,"('corner', 100)"
9048,"('nani', 86)"
9049,"('viola', 100)"
9050,"('carlo', 100)"
9051,"('nani', 86)"
9052,"('montanari', 100)"
9053,"('malipiero', 100)"
9054,"('stae', 100)"
9055,"('ferraresi', 39)"
9056,"('centenari', 100)"
9057,"('nani', 86)"
9058,"('nani', 86)"
9059,"('nani', 86)"
9060,"('rizzardi', 100)"
9061,"('maschi', 100)"
9062,"('da', 100)"
9063,"('sograffi', 100)"
9064,"('di', 100)"
9065,"('marchi', 100)"
9066,"('marchi', 100)"
9067,"('carlo', 100)"
9068,"('barbarigo', 53)"
9069,"('fontanella', 47)"
9070,"('moro', 100)"
9071,"('moro', 100)"
9072,"('bernardo', 100)"
9073,"('sanudo (candiano)', 50)"
9074,"('zuccato', 100)"
9075,"('nani', 86)"
9076,"('francesconi', 57)"
9077,"('zuanne', 100)"
9078,"('de lorenzo', 82)"
9079,"('de lorenzo', 82)"
9080,"('olini', 100)"
9081,"('olini', 100)"
9082,"('luchini', 67)"
9083,"('luchini', 67)"
9084,"('barbaro', 67)"
9085,"('barbato', 67)"
9086,"('carlo', 100)"
9087,"('pasini', 100)"
9088,"('pasini', 100)"
9089,"('pietropoli', 59)"
9090,"('pietropoli', 59)"
9091,"('minotto', 100)"
9092,"('carraro', 100)"
9093,"('terza', 100)"
9094,"('signoretti', 100)"
9095,"('querini', 100)"
9096,"('antoniassi', 56)"
9097,"('luccadello', 64)"
9098,"('salvadori', 100)"
9099,"('grattarol dalle navi', 41)"
9100,"('carara', 100)"
9101,"('nani', 86)"
9102,"('gallo', 100)"
9103,"('sardi', 100)"
9104,"('nani', 86)"
9105,"('malipiero', 64)"
9106,"('nani', 86)"
9107,"('nani', 86)"
9108,"('pozzo', 100)"
9109,"('marmera', 61)"
9110,"('fabricci', 100)"
9111,"('meneghetti', 59)"
9112,"('morari', 100)"
9113,"('maffioleti', 70)"
9114,"('zamboni', 100)"
9115,"('castriotto', 57)"
9116,"('de pietra', 61)"
9117,"('angeli', 100)"
9118,"('sanudo (candiano)', 56)"
9119,"('poli', 100)"
9120,"('zuanne', 100)"
9121,"('carlo', 100)"
9122,"('nani', 86)"
9123,"('nosadini', 100)"
9124,"('lorenzoni', 100)"
9125,"('poli', 100)"
9126,"('scarpa', 100)"
9127,"('giustinian', 67)"
9128,"('giustinian', 70)"
9129,"('sanudo (candiano)', 62)"
9130,"('piero', 62)"
9131,"('pasqualin', 100)"
9132,"('querini', 100)"
9133,"('poli', 100)"
9134,"('cabianca', 100)"
9135,"('cabianca', 100)"
9136,"('zuanne', 100)"
9137,"('rossetti', 100)"
9138,"('schiantarello', 67)"
9139,"('marin', 100)"
9140,"('tagliapietra', 67)"
9141,"('giustiniani', 49)"
9142,"('di accenti', 45)"
9143,"('cenarin', 74)"
9144,"('francescheti', 71)"
9145,"('nicoli', 100)"
9146,"('steffani', 100)"
9147,"('bortoloto', 62)"
9148,"('ambrosi', 100)"
9149,"('nani', 86)"
9150,"('sua', 100)"
9151,"('zuanne', 100)"
9152,"('pensa', 100)"
9153,"('francesconi', 58)"
9154,"('simonetti', 100)"
9155,"('ferro', 100)"
9156,"('maratti', 61)"
9157,"('martini', 100)"
9158,"('bolgarini', 67)"
9159,"('battistiol', 61)"
9160,"('marcella', 61)"
9161,"('antoniassi', 64)"
9162,"('lucatello', 69)"
9163,"('nani', 86)"
9164,"('loccatelli', 42)"
9165,"('zen', 100)"
9166,"('zen', 100)"
9167,"('nardi', 100)"
9168,"('gritti', 100)"
9169,"('gritti', 100)"
9170,"('gritti', 100)"
9171,"('gritti', 100)"
9172,"('gritti', 100)"
9173,"('gritti', 100)"
9174,"('gritti', 100)"
9175,"('nani', 86)"
9176,"('baldan', 100)"
9177,"('campeis', 70)"
9178,"('giani', 100)"
9179,"('richieri', 52)"
9180,"('alemanti', 62)"
9181,"('donÃ\xa0', 100)"
9182,"('mariani', 100)"
9183,"('michiel', 100)"
9184,"('sanzonio', 100)"
9185,"('adelmari', 52)"
9186,"('bocchi', 100)"
9187,"('carlo', 100)"
9188,"('pezzoli', 100)"
9189,"('ferracina', 64)"
9190,"('giordani', 100)"
9191,"('bortolini', 100)"
9192,"('businello', 100)"
9193,"('gabrini', 100)"
9194,"('lavorati', 53)"
9195,"('giacomi', 58)"
9196,"('baretta', 67)"
9197,"('bernardo', 100)"
9198,"('caliari fantinelli', 35)"
9199,"('venturini', 100)"
9200,"('canonici', 100)"
9201,"('loredan', 100)"
9202,"('rizzi', 100)"
9203,"('francesconi', 58)"
9204,"('francesconi', 58)"
9205,"('vidali', 100)"
9206,"('caliari fantinelli', 51)"
9207,"('calvi', 100)"
9208,"('lazaroni', 100)"
9209,"('de portico', 52)"
9210,"('carosi-cattarini', 62)"
9211,"('petrogalli', 50)"
9212,"('petrogalli', 50)"
9213,"('petrogalli', 50)"
9214,"('petrogalli', 50)"
9215,"('petrogalli', 50)"
9216,"('petrogalli', 50)"
9217,"('petrogalli', 50)"
9218,"('petrogalli', 50)"
9219,"('petrogalli', 50)"
9220,"('petrogalli', 50)"
9221,"('petrogalli', 50)"
9222,"('nani', 86)"
9223,"('nani', 86)"
9224,"('battistelli', 43)"
9225,"('gallo', 100)"
9226,"('nani', 86)"
9227,"('nani', 86)"
9228,"('nani', 86)"
9229,"('giavarina', 100)"
9230,"('tonioli', 50)"
9231,"('de pietra', 51)"
9232,"('vitrenasco', 47)"
9233,"('vitrenasco', 47)"
9234,"('carnio', 100)"
9235,"('tagliapietra', 49)"
9236,"('malipiero', 64)"
9237,"('tagliapietra', 49)"
9238,"('carosi-cattarini', 37)"
9239,"('carosi-cattarini', 37)"
9240,"('nicoletti', 50)"
9241,"('nani', 86)"
9242,"('dalla', 100)"
9243,"('zuanne', 100)"
9244,"('bagozzi', 100)"
9245,"('casa', 100)"
9246,"('casa', 100)"
9247,"('casa', 100)"
9248,"('del', 100)"
9249,"('del', 100)"
9250,"('pasqualigo', 100)"
9251,"('nani', 86)"
9252,"('bortoloto', 73)"
9253,"('finanze', 52)"
9254,"('grassetti', 100)"
9255,"('grassetti', 100)"
9256,"('ambrosi', 100)"
9257,"('zamboni', 100)"
9258,"('zuanne', 100)"
9259,"('foresti', 100)"
9260,"('giacomelli', 72)"
9261,"('de lorenzo', 82)"
9262,"('nani', 86)"
9263,"('francesconi', 62)"
9264,"('viani', 100)"
9265,"('nani', 86)"
9266,"('francesconi', 62)"
9267,"('campo in collo', 55)"
9268,"('moretti', 100)"
9269,"('mattiuzzi', 61)"
9270,"('mastrosanto', 64)"
9271,"('nani', 86)"
9272,"('fantini', 63)"
9273,"('tarabocchia', 62)"
9274,"('giacomi', 64)"
9275,"('ventura', 100)"
9276,"('farinella', 100)"
9277,"('gallo', 100)"
9278,"('bernardi', 100)"
9279,"('bevilacqua', 67)"
9280,"('razini', 100)"
9281,"('furian', 100)"
9282,"('michieli', 50)"
9283,"('battistini', 54)"
9284,"('battistini', 54)"
9285,"('angeloni', 63)"
9286,"('francesconi', 80)"
9287,"('armani', 100)"
9288,"('carosi-cattarini', 73)"
9289,"('pavan', 100)"
9290,"('guarnieri', 100)"
9291,"('domenici', 64)"
9292,"('martinazzo', 67)"
9293,"('gallo', 100)"
9294,"('martini', 100)"
9295,"('todeschini', 100)"
9296,"('zanardi', 100)"
9297,"('scola', 100)"
9298,"('marchi', 100)"
9299,"('marchi', 100)"
9300,"('francesconi', 62)"
9301,"('farinella', 55)"
9302,"('zen', 100)"
9303,"('zuanne', 100)"
9304,"('antonini', 67)"
9305,"('bianchi', 100)"
